ticker,date,open,high,low,close,adj_close,volume,synthetic_warning,prediction_date_marker
MSFT,2025-05-02,82.837549,83.537549,82.537549,83.037549,83.037549,1008300,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-05-02,179.477866,180.177866,179.177866,179.677866,179.677866,2008300,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-05-05,82.934387,83.634387,82.634387,83.134387,83.134387,1008400,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-05-05,179.594466,180.294466,179.294466,179.794466,179.794466,2008400,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-05-06,83.031225,83.731225,82.731225,83.231225,83.231225,1008500,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-05-06,179.711067,180.411067,179.411067,179.911067,179.911067,2008500,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-05-07,83.128063,83.828063,82.828063,83.328063,83.328063,1008600,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-05-07,179.827668,180.527668,179.527668,180.027668,180.027668,2008600,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-05-08,83.224901,83.924901,82.924901,83.424901,83.424901,1008700,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-05-08,179.944269,180.644269,179.644269,180.144269,180.144269,2008700,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-05-09,83.321739,84.021739,83.021739,83.521739,83.521739,1008800,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-05-09,180.060870,180.760870,179.760870,180.260870,180.260870,2008800,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-05-12,83.418577,84.118577,83.118577,83.618577,83.618577,1008900,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-05-12,180.177470,180.877470,179.877470,180.377470,180.377470,2008900,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-05-13,83.515415,84.215415,83.215415,83.715415,83.715415,1009000,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-05-13,180.294071,180.994071,179.994071,180.494071,180.494071,2009000,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-05-14,83.612253,84.312253,83.312253,83.812253,83.812253,1009100,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-05-14,180.410672,181.110672,180.110672,180.610672,180.610672,2009100,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-05-15,83.709091,84.409091,83.409091,83.909091,83.909091,1009200,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-05-15,180.527273,181.227273,180.227273,180.727273,180.727273,2009200,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-05-16,83.805929,84.505929,83.505929,84.005929,84.005929,1009300,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-05-16,180.643874,181.343874,180.343874,180.843874,180.843874,2009300,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-05-19,83.902767,84.602767,83.602767,84.102767,84.102767,1009400,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-05-19,180.760474,181.460474,180.460474,180.960474,180.960474,2009400,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-05-20,83.999605,84.699605,83.699605,84.199605,84.199605,1009500,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-05-20,180.877075,181.577075,180.577075,181.077075,181.077075,2009500,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-05-21,84.096443,84.796443,83.796443,84.296443,84.296443,1009600,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-05-21,180.993676,181.693676,180.693676,181.193676,181.193676,2009600,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-05-22,84.193281,84.893281,83.893281,84.393281,84.393281,1009700,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-05-22,181.110277,181.810277,180.810277,181.310277,181.310277,2009700,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-05-23,84.290119,84.990119,83.990119,84.490119,84.490119,1009800,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-05-23,181.226877,181.926877,180.926877,181.426877,181.426877,2009800,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-05-26,84.386957,85.086957,84.086957,84.586957,84.586957,1009900,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-05-26,181.343478,182.043478,181.043478,181.543478,181.543478,2009900,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-05-27,84.483794,85.183794,84.183794,84.683794,84.683794,1010000,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-05-27,181.460079,182.160079,181.160079,181.660079,181.660079,2010000,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-05-28,84.580632,85.280632,84.280632,84.780632,84.780632,1010100,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-05-28,181.576680,182.276680,181.276680,181.776680,181.776680,2010100,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-05-29,84.677470,85.377470,84.377470,84.877470,84.877470,1010200,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-05-29,181.693281,182.393281,181.393281,181.893281,181.893281,2010200,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-05-30,84.774308,85.474308,84.474308,84.974308,84.974308,1010300,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-05-30,181.809881,182.509881,181.509881,182.009881,182.009881,2010300,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-06-02,84.871146,85.571146,84.571146,85.071146,85.071146,1010400,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-06-02,181.926482,182.626482,181.626482,182.126482,182.126482,2010400,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-06-03,84.967984,85.667984,84.667984,85.167984,85.167984,1010500,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-06-03,182.043083,182.743083,181.743083,182.243083,182.243083,2010500,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-06-04,85.064822,85.764822,84.764822,85.264822,85.264822,1010600,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-06-04,182.159684,182.859684,181.859684,182.359684,182.359684,2010600,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-06-05,85.161660,85.861660,84.861660,85.361660,85.361660,1010700,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-06-05,182.276285,182.976285,181.976285,182.476285,182.476285,2010700,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-06-06,85.258498,85.958498,84.958498,85.458498,85.458498,1010800,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-06-06,182.392885,183.092885,182.092885,182.592885,182.592885,2010800,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-06-09,85.355336,86.055336,85.055336,85.555336,85.555336,1010900,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-06-09,182.509486,183.209486,182.209486,182.709486,182.709486,2010900,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-06-10,85.452174,86.152174,85.152174,85.652174,85.652174,1011000,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-06-10,182.626087,183.326087,182.326087,182.826087,182.826087,2011000,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-06-11,85.549012,86.249012,85.249012,85.749012,85.749012,1011100,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-06-11,182.742688,183.442688,182.442688,182.942688,182.942688,2011100,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-06-12,85.645850,86.345850,85.345850,85.845850,85.845850,1011200,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-06-12,182.859289,183.559289,182.559289,183.059289,183.059289,2011200,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-06-13,85.742688,86.442688,85.442688,85.942688,85.942688,1011300,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-06-13,182.975889,183.675889,182.675889,183.175889,183.175889,2011300,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-06-16,85.839526,86.539526,85.539526,86.039526,86.039526,1011400,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-06-16,183.092490,183.792490,182.792490,183.292490,183.292490,2011400,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-06-17,85.936364,86.636364,85.636364,86.136364,86.136364,1011500,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-06-17,183.209091,183.909091,182.909091,183.409091,183.409091,2011500,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-06-18,86.033202,86.733202,85.733202,86.233202,86.233202,1011600,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-06-18,183.325692,184.025692,183.025692,183.525692,183.525692,2011600,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-06-19,86.130040,86.830040,85.830040,86.330040,86.330040,1011700,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-06-19,183.442292,184.142292,183.142292,183.642292,183.642292,2011700,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-06-20,86.226877,86.926877,85.926877,86.426877,86.426877,1011800,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-06-20,183.558893,184.258893,183.258893,183.758893,183.758893,2011800,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-06-23,86.323715,87.023715,86.023715,86.523715,86.523715,1011900,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-06-23,183.675494,184.375494,183.375494,183.875494,183.875494,2011900,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-06-24,86.420553,87.120553,86.120553,86.620553,86.620553,1012000,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-06-24,183.792095,184.492095,183.492095,183.992095,183.992095,2012000,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-06-25,86.517391,87.217391,86.217391,86.717391,86.717391,1012100,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-06-25,183.908696,184.608696,183.608696,184.108696,184.108696,2012100,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-06-26,86.614229,87.314229,86.314229,86.814229,86.814229,1012200,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-06-26,184.025296,184.725296,183.725296,184.225296,184.225296,2012200,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-06-27,86.711067,87.411067,86.411067,86.911067,86.911067,1012300,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-06-27,184.141897,184.841897,183.841897,184.341897,184.341897,2012300,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-06-30,86.807905,87.507905,86.507905,87.007905,87.007905,1012400,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-06-30,184.258498,184.958498,183.958498,184.458498,184.458498,2012400,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-07-01,86.904743,87.604743,86.604743,87.104743,87.104743,1012500,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-07-01,184.375099,185.075099,184.075099,184.575099,184.575099,2012500,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-07-02,87.001581,87.701581,86.701581,87.201581,87.201581,1012600,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-07-02,184.491700,185.191700,184.191700,184.691700,184.691700,2012600,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-07-03,87.098419,87.798419,86.798419,87.298419,87.298419,1012700,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-07-03,184.608300,185.308300,184.308300,184.808300,184.808300,2012700,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-07-04,87.195257,87.895257,86.895257,87.395257,87.395257,1012800,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-07-04,184.724901,185.424901,184.424901,184.924901,184.924901,2012800,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-07-07,87.292095,87.992095,86.992095,87.492095,87.492095,1012900,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-07-07,184.841502,185.541502,184.541502,185.041502,185.041502,2012900,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-07-08,87.388933,88.088933,87.088933,87.588933,87.588933,1013000,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-07-08,184.958103,185.658103,184.658103,185.158103,185.158103,2013000,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-07-09,87.485771,88.185771,87.185771,87.685771,87.685771,1013100,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-07-09,185.074704,185.774704,184.774704,185.274704,185.274704,2013100,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-07-10,87.582609,88.282609,87.282609,87.782609,87.782609,1013200,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-07-10,185.191304,185.891304,184.891304,185.391304,185.391304,2013200,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-07-11,87.679447,88.379447,87.379447,87.879447,87.879447,1013300,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-07-11,185.307905,186.007905,185.007905,185.507905,185.507905,2013300,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-07-14,87.776285,88.476285,87.476285,87.976285,87.976285,1013400,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-07-14,185.424506,186.124506,185.124506,185.624506,185.624506,2013400,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-07-15,87.873123,88.573123,87.573123,88.073123,88.073123,1013500,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-07-15,185.541107,186.241107,185.241107,185.741107,185.741107,2013500,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-07-16,87.969960,88.669960,87.669960,88.169960,88.169960,1013600,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-07-16,185.657708,186.357708,185.357708,185.857708,185.857708,2013600,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-07-17,88.066798,88.766798,87.766798,88.266798,88.266798,1013700,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-07-17,185.774308,186.474308,185.474308,185.974308,185.974308,2013700,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-07-18,88.163636,88.863636,87.863636,88.363636,88.363636,1013800,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-07-18,185.890909,186.590909,185.590909,186.090909,186.090909,2013800,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-07-21,88.260474,88.960474,87.960474,88.460474,88.460474,1013900,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-07-21,186.007510,186.707510,185.707510,186.207510,186.207510,2013900,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-07-22,88.357312,89.057312,88.057312,88.557312,88.557312,1014000,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-07-22,186.124111,186.824111,185.824111,186.324111,186.324111,2014000,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-07-23,88.454150,89.154150,88.154150,88.654150,88.654150,1014100,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-07-23,186.240711,186.940711,185.940711,186.440711,186.440711,2014100,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-07-24,88.550988,89.250988,88.250988,88.750988,88.750988,1014200,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-07-24,186.357312,187.057312,186.057312,186.557312,186.557312,2014200,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-07-25,88.647826,89.347826,88.347826,88.847826,88.847826,1014300,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-07-25,186.473913,187.173913,186.173913,186.673913,186.673913,2014300,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-07-28,88.744664,89.444664,88.444664,88.944664,88.944664,1014400,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-07-28,186.590514,187.290514,186.290514,186.790514,186.790514,2014400,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-07-29,88.841502,89.541502,88.541502,89.041502,89.041502,1014500,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-07-29,186.707115,187.407115,186.407115,186.907115,186.907115,2014500,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-07-30,88.938340,89.638340,88.638340,89.138340,89.138340,1014600,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-07-30,186.823715,187.523715,186.523715,187.023715,187.023715,2014600,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-07-31,89.035178,89.735178,88.735178,89.235178,89.235178,1014700,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-07-31,186.940316,187.640316,186.640316,187.140316,187.140316,2014700,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-08-01,89.132016,89.832016,88.832016,89.332016,89.332016,1014800,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-08-01,187.056917,187.756917,186.756917,187.256917,187.256917,2014800,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-08-04,89.228854,89.928854,88.928854,89.428854,89.428854,1014900,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-08-04,187.173518,187.873518,186.873518,187.373518,187.373518,2014900,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-08-05,89.325692,90.025692,89.025692,89.525692,89.525692,1015000,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-08-05,187.290119,187.990119,186.990119,187.490119,187.490119,2015000,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-08-06,89.422530,90.122530,89.122530,89.622530,89.622530,1015100,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-08-06,187.406719,188.106719,187.106719,187.606719,187.606719,2015100,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-08-07,89.519368,90.219368,89.219368,89.719368,89.719368,1015200,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-08-07,187.523320,188.223320,187.223320,187.723320,187.723320,2015200,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-08-08,89.616206,90.316206,89.316206,89.816206,89.816206,1015300,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-08-08,187.639921,188.339921,187.339921,187.839921,187.839921,2015300,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-08-11,89.713043,90.413043,89.413043,89.913043,89.913043,1015400,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-08-11,187.756522,188.456522,187.456522,187.956522,187.956522,2015400,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-08-12,89.809881,90.509881,89.509881,90.009881,90.009881,1015500,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-08-12,187.873123,188.573123,187.573123,188.073123,188.073123,2015500,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-08-13,89.906719,90.606719,89.606719,90.106719,90.106719,1015600,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-08-13,187.989723,188.689723,187.689723,188.189723,188.189723,2015600,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-08-14,90.003557,90.703557,89.703557,90.203557,90.203557,1015700,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-08-14,188.106324,188.806324,187.806324,188.306324,188.306324,2015700,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-08-15,90.100395,90.800395,89.800395,90.300395,90.300395,1015800,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-08-15,188.222925,188.922925,187.922925,188.422925,188.422925,2015800,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-08-18,90.197233,90.897233,89.897233,90.397233,90.397233,1015900,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-08-18,188.339526,189.039526,188.039526,188.539526,188.539526,2015900,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-08-19,90.294071,90.994071,89.994071,90.494071,90.494071,1016000,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-08-19,188.456126,189.156126,188.156126,188.656126,188.656126,2016000,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-08-20,90.390909,91.090909,90.090909,90.590909,90.590909,1016100,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-08-20,188.572727,189.272727,188.272727,188.772727,188.772727,2016100,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-08-21,90.487747,91.187747,90.187747,90.687747,90.687747,1016200,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-08-21,188.689328,189.389328,188.389328,188.889328,188.889328,2016200,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-08-22,90.584585,91.284585,90.284585,90.784585,90.784585,1016300,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-08-22,188.805929,189.505929,188.505929,189.005929,189.005929,2016300,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-08-25,90.681423,91.381423,90.381423,90.881423,90.881423,1016400,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-08-25,188.922530,189.622530,188.622530,189.122530,189.122530,2016400,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-08-26,90.778261,91.478261,90.478261,90.978261,90.978261,1016500,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-08-26,189.039130,189.739130,188.739130,189.239130,189.239130,2016500,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-08-27,90.875099,91.575099,90.575099,91.075099,91.075099,1016600,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
