ticker,date,open,high,low,close,adj_close,volume,synthetic_warning,synthetic_pattern
QF10,2021-04-05,83.852935,84.643108,83.576847,84.365332,84.365332,1408246,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,flat_to_negative_momentum
QF11,2021-04-05,87.909760,88.501234,87.630684,88.221170,88.221170,1483522,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,cyclical_momentum
QF12,2021-04-05,89.658935,89.987680,89.431414,89.759903,89.759903,1662337,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,cyclical_momentum
QF13,2021-04-05,101.157984,102.628421,100.646198,102.111810,102.111810,1683108,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,cyclical_momentum
QF14,2021-04-05,102.363730,103.146860,101.967453,102.749091,102.749091,1763221,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,cyclical_momentum
QF15,2021-04-05,107.088201,107.407842,106.675576,106.994939,106.994939,1772605,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,cyclical_momentum
QF16,2021-04-05,110.682894,111.633518,110.339372,111.288117,111.288117,2206955,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,high_volatility_drawdown
QF17,2021-04-05,108.655790,108.927921,108.346223,108.618260,108.618260,2323998,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,high_volatility_drawdown
QF18,2021-04-05,114.167465,114.888791,113.866324,114.586545,114.586545,1904555,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,high_volatility_drawdown
QF19,2021-04-05,111.544023,113.903246,110.881550,113.230755,113.230755,2731136,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,high_volatility_drawdown
QF20,2021-04-05,124.903908,125.454182,123.576319,124.123154,124.123154,2658306,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,high_volatility_drawdown
SPY,2021-04-05,247.648061,249.260425,247.050703,248.660625,248.660625,51940539,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,benchmark_market_cycle
QF01,2021-04-06,40.373138,40.563568,40.275999,40.466205,40.466205,773521,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,positive_momentum
QF02,2021-04-06,47.963500,48.105506,47.837593,47.979557,47.979557,876190,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,positive_momentum
QF03,2021-04-06,47.549130,47.993531,47.388057,47.831501,47.831501,901872,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,positive_momentum
QF04,2021-04-06,53.433625,53.598589,53.099651,53.264091,53.264091,907322,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,positive_momentum
QF05,2021-04-06,60.148662,60.384217,59.569041,59.803243,59.803243,1170675,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,positive_momentum
QF06,2021-04-06,61.049635,61.162338,60.916505,61.029169,61.029169,991192,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,flat_to_negative_momentum
QF07,2021-04-06,62.439621,62.923227,62.231956,62.714646,62.714646,1334477,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,flat_to_negative_momentum
QF08,2021-04-06,66.509976,67.113770,66.277052,66.879552,66.879552,1258000,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,flat_to_negative_momentum
QF09,2021-04-06,69.074814,69.337070,68.898885,69.160921,69.160921,1546782,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,flat_to_negative_momentum
QF10,2021-04-06,84.480624,84.863896,83.323094,83.702838,83.702838,1737439,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,flat_to_negative_momentum
QF11,2021-04-06,88.267691,89.076069,87.947784,88.754398,88.754398,1858472,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,cyclical_momentum
QF12,2021-04-06,89.698571,90.192172,89.452606,89.945529,89.945529,1493749,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,cyclical_momentum
QF13,2021-04-06,102.092657,102.659500,100.417701,100.978358,100.978358,1876706,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,cyclical_momentum
QF14,2021-04-06,102.730686,103.379609,102.402182,103.050083,103.050083,1918056,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,cyclical_momentum
QF15,2021-04-06,106.980201,107.707020,106.660761,107.386367,107.386367,2154918,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,cyclical_momentum
QF16,2021-04-06,111.331926,111.581246,110.817247,111.065970,111.065970,1747775,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,high_volatility_drawdown
QF17,2021-04-06,108.516616,108.735478,108.307929,108.526771,108.526771,1972188,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,high_volatility_drawdown
QF18,2021-04-06,114.488292,114.828066,114.225689,114.565286,114.565286,2266771,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,high_volatility_drawdown
QF19,2021-04-06,113.171853,114.164718,112.819664,113.810541,113.810541,2007987,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,high_volatility_drawdown
QF20,2021-04-06,124.193724,124.939760,123.791953,124.536879,124.536879,2506636,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,high_volatility_drawdown
SPY,2021-04-06,248.945126,249.457072,248.109161,248.620440,248.620440,49857654,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,benchmark_market_cycle
QF01,2021-04-07,40.486466,40.914880,40.307458,40.734775,40.734775,750250,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,positive_momentum
QF02,2021-04-07,47.920201,48.258723,47.769370,48.107303,48.107303,737309,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,positive_momentum
QF03,2021-04-07,47.896199,47.986139,47.694825,47.784555,47.784555,751992,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,positive_momentum
QF04,2021-04-07,53.236917,53.954105,52.995256,53.710295,53.710295,969795,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,positive_momentum
QF05,2021-04-07,59.790665,60.432777,59.541670,60.182151,60.182151,1244205,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,positive_momentum
QF06,2021-04-07,60.964660,61.432782,60.764970,61.232216,61.232216,1137538,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,flat_to_negative_momentum
QF07,2021-04-07,62.739234,63.156965,62.523189,62.940228,62.940228,1252852,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,flat_to_negative_momentum
QF08,2021-04-07,66.962693,67.809806,66.669148,67.513845,67.513845,1347694,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,flat_to_negative_momentum
QF09,2021-04-07,69.204184,69.622744,69.003930,69.421860,69.421860,1495405,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,flat_to_negative_momentum
QF10,2021-04-07,83.823322,84.670143,83.488665,84.333449,84.333449,1552549,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,flat_to_negative_momentum
QF11,2021-04-07,88.789994,90.298604,88.303049,89.806086,89.806086,1882377,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,cyclical_momentum
QF12,2021-04-07,89.830169,91.148495,89.444707,90.759048,90.759048,1914688,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,cyclical_momentum
QF13,2021-04-07,100.951732,102.515489,100.477930,102.036596,102.036596,1671890,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,cyclical_momentum
QF14,2021-04-07,103.147005,103.514950,102.057071,102.422431,102.422431,1627248,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,cyclical_momentum
QF15,2021-04-07,107.379081,107.731721,106.500137,106.851044,106.851044,1986566,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,cyclical_momentum
QF16,2021-04-07,111.117003,112.574892,110.600236,112.053769,112.053769,2035390,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,high_volatility_drawdown
QF17,2021-04-07,108.488263,109.371631,108.128575,109.010213,109.010213,1996383,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,high_volatility_drawdown
QF18,2021-04-07,114.434571,115.779399,113.963065,115.304310,115.304310,2059107,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,high_volatility_drawdown
QF19,2021-04-07,113.961752,114.376069,112.908190,113.320174,113.320174,2068030,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,high_volatility_drawdown
QF20,2021-04-07,124.622563,126.185082,124.018677,125.576573,125.576573,2760122,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,high_volatility_drawdown
SPY,2021-04-07,248.298659,250.564321,247.514729,249.775727,249.775727,50374470,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,benchmark_market_cycle
QF01,2021-04-08,40.736837,41.187081,40.577860,41.026971,41.026971,790369,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,positive_momentum
QF02,2021-04-08,48.082832,48.366124,47.962501,48.245387,48.245387,866850,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,positive_momentum
QF03,2021-04-08,47.789964,48.315180,47.598507,48.122391,48.122391,817485,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,positive_momentum
QF04,2021-04-08,53.655491,54.521976,53.392041,54.255579,54.255579,963678,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,positive_momentum
QF05,2021-04-08,60.140779,60.515743,59.982028,60.356423,60.356423,1159322,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,positive_momentum
QF06,2021-04-08,61.264602,61.895977,61.018547,61.648381,61.648381,1271726,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,flat_to_negative_momentum
QF07,2021-04-08,62.942621,63.103329,62.687965,62.848432,62.848432,1301764,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,flat_to_negative_momentum
QF08,2021-04-08,67.531536,67.722819,67.187355,67.378203,67.378203,1292182,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,flat_to_negative_momentum
QF09,2021-04-08,69.521236,69.682391,69.365705,69.526847,69.526847,1435962,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,flat_to_negative_momentum
QF10,2021-04-08,84.257151,84.522777,84.038248,84.303753,84.303753,1433296,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,flat_to_negative_momentum
QF11,2021-04-08,89.726196,91.475385,89.215349,90.957527,90.957527,1851801,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,cyclical_momentum
QF12,2021-04-08,90.730410,91.863464,90.344826,91.474716,91.474716,1970859,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,cyclical_momentum
QF13,2021-04-08,102.098509,102.298485,101.908587,102.108544,102.108544,1649546,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,cyclical_momentum
QF14,2021-04-08,102.373679,103.461389,101.975889,103.060928,103.060928,1792827,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,cyclical_momentum
QF15,2021-04-08,106.953676,108.187697,106.440494,107.671073,107.671073,1767885,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,cyclical_momentum
QF16,2021-04-08,111.976242,113.054992,111.607265,112.683683,112.683683,2094930,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,high_volatility_drawdown
QF17,2021-04-08,108.925692,111.152108,108.231924,110.448640,110.448640,2530932,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,high_volatility_drawdown
QF18,2021-04-08,115.220889,118.250729,114.354646,117.368342,117.368342,2486771,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,high_volatility_drawdown
QF19,2021-04-08,113.249377,113.476949,112.931455,113.158845,113.158845,2060895,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,high_volatility_drawdown
QF20,2021-04-08,125.670982,129.325293,124.609343,128.241935,128.241935,2854674,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,high_volatility_drawdown
SPY,2021-04-08,249.968908,251.999398,249.003210,251.029602,251.029602,62090343,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,benchmark_market_cycle
QF01,2021-04-09,41.025820,41.125934,40.806349,40.906171,40.906171,806278,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,positive_momentum
QF02,2021-04-09,48.218989,48.405875,47.821241,48.007306,48.007306,940050,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,positive_momentum
QF03,2021-04-09,48.069356,48.212141,47.870121,48.012738,48.012738,943614,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,positive_momentum
QF04,2021-04-09,54.211368,54.401587,54.095535,54.285595,54.285595,989530,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,positive_momentum
QF05,2021-04-09,60.382338,60.646130,59.573270,59.834669,59.834669,1087976,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,positive_momentum
QF06,2021-04-09,61.587263,61.843630,61.004876,61.259881,61.259881,1111152,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,flat_to_negative_momentum
QF07,2021-04-09,62.886428,63.302333,62.673226,63.088445,63.088445,1247143,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,flat_to_negative_momentum
QF08,2021-04-09,67.297555,67.485003,67.142495,67.329869,67.329869,1240946,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,flat_to_negative_momentum
QF09,2021-04-09,69.583858,69.907226,69.371114,69.694144,69.694144,1242483,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,flat_to_negative_momentum
QF10,2021-04-09,84.255147,84.452015,84.119812,84.316580,84.316580,1366966,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,flat_to_negative_momentum
QF11,2021-04-09,90.866986,91.360097,89.555878,90.044526,90.044526,1477927,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,cyclical_momentum
QF12,2021-04-09,91.459157,92.276587,91.144433,91.960138,91.960138,1810039,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,cyclical_momentum
QF13,2021-04-09,101.985399,102.464244,100.719921,101.195055,101.195055,1653224,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,cyclical_momentum
QF14,2021-04-09,102.938688,103.401026,101.804081,102.263386,102.263386,2159532,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,cyclical_momentum
QF15,2021-04-09,107.699815,108.288294,105.940602,106.522649,106.522649,2094654,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,cyclical_momentum
QF16,2021-04-09,112.703970,113.254692,111.111053,111.656658,111.656658,2392711,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,high_volatility_drawdown
QF17,2021-04-09,110.521966,111.412259,110.141513,111.030056,111.030056,2257652,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,high_volatility_drawdown
QF18,2021-04-09,117.416319,118.216460,114.795112,115.582758,115.582758,2202132,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,high_volatility_drawdown
QF19,2021-04-09,113.306878,113.938727,112.978539,113.609511,113.609511,2174612,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,high_volatility_drawdown
QF20,2021-04-09,128.134622,128.540176,127.532606,127.937536,127.937536,2175515,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,high_volatility_drawdown
SPY,2021-04-09,251.112072,251.819032,249.717928,250.422948,250.422948,47557356,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,benchmark_market_cycle
QF01,2021-04-12,40.851948,40.943393,40.728484,40.819857,40.819857,833202,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,positive_momentum
QF02,2021-04-12,47.960424,48.150354,47.520369,47.709305,47.709305,755661,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,positive_momentum
QF03,2021-04-12,48.033285,48.139766,47.938482,48.044940,48.044940,791452,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,positive_momentum
QF04,2021-04-12,54.351289,54.472371,54.091076,54.211847,54.211847,830998,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,positive_momentum
QF05,2021-04-12,59.828014,59.926127,59.727687,59.825797,59.825797,1167154,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,positive_momentum
QF06,2021-04-12,61.335498,61.580621,61.154947,61.399881,61.399881,1199902,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,flat_to_negative_momentum
QF07,2021-04-12,63.028519,63.315664,62.198800,62.483463,62.483463,1421101,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,flat_to_negative_momentum
QF08,2021-04-12,67.294455,67.689636,67.117512,67.512121,67.512121,1335099,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,flat_to_negative_momentum
QF09,2021-04-12,69.797658,70.145839,68.658709,69.002926,69.002926,1599463,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,flat_to_negative_momentum
QF10,2021-04-12,84.257403,84.626184,84.027524,84.395927,84.395927,1254052,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,flat_to_negative_momentum
QF11,2021-04-12,89.934207,90.378991,89.733395,90.177635,90.177635,1734660,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,cyclical_momentum
QF12,2021-04-12,91.977828,92.542260,90.128525,90.685024,90.685024,1900983,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,cyclical_momentum
QF13,2021-04-12,101.245367,101.727003,99.755761,100.232580,100.232580,1841265,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,cyclical_momentum
QF14,2021-04-12,102.225674,102.821941,100.365483,100.954335,100.954335,2035860,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,cyclical_momentum
QF15,2021-04-12,106.441649,106.944289,104.895074,105.392762,105.392762,2076333,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,cyclical_momentum
QF16,2021-04-12,111.495321,112.027844,110.244027,110.773101,110.773101,2157336,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,high_volatility_drawdown
QF17,2021-04-12,110.906123,111.839872,110.552625,111.484530,111.484530,1977780,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,high_volatility_drawdown
QF18,2021-04-12,115.456327,115.778844,114.866731,115.188500,115.188500,1946942,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,high_volatility_drawdown
QF19,2021-04-12,113.583314,114.076411,112.376078,112.866061,112.866061,2354720,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,high_volatility_drawdown
QF20,2021-04-12,127.932251,128.409825,127.631316,128.108475,128.108475,2001723,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,high_volatility_drawdown
SPY,2021-04-12,250.499522,251.375434,248.672687,249.545263,249.545263,58995452,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,benchmark_market_cycle
QF01,2021-04-13,40.818714,40.886048,40.753395,40.820725,40.820725,716658,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,positive_momentum
QF02,2021-04-13,47.668873,47.805185,47.473782,47.609926,47.609926,739241,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,positive_momentum
QF03,2021-04-13,48.035398,48.190861,47.704161,47.859054,47.859054,953585,SYNTHETIC ENGINEERING DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL - NOT VALIDATION EVIDENCE,positive_momentum
